SITENAME,DATE,YEAR,MONTH,TN_uM_L,TN_moles_L,TN_g_L,TN_ug_L,TP_uM_L,TP_moles_L,TP_g_L,TP_ug_L,NP
TSph7,5/7/13,2013,May,40.28,0.00,0.00,564.22,0.32,0.00,0.00,9.91,56.92
TSph7,5/10/13,2013,May,44.24,0.00,0.00,619.68,0.24,0.00,0.00,7.43,83.36
TSph3,5/12/13,2013,May,85.75,0.00,0.00,1201.13,0.13,0.00,0.00,4.03,298.30
TSph7,5/13/13,2013,May,37.38,0.00,0.00,523.58,0.27,0.00,0.00,8.36,62.61
TSph7,5/16/13,2013,May,47.36,0.00,0.00,663.36,0.32,0.00,0.00,9.91,66.93
TSph3,5/18/13,2013,May,85.52,0.00,0.00,1197.82,0.13,0.00,0.00,4.03,297.48
TSph7,5/19/13,2013,May,50.02,0.00,0.00,700.66,0.29,0.00,0.00,8.98,78.00
TSph7,5/22/13,2013,May,53.79,0.00,0.00,753.45,0.26,0.00,0.00,8.05,93.56
TSph10,5/23/13,2013,May,24.36,0.00,0.00,341.22,0.13,0.00,0.00,4.00,85.40
TSph9,5/23/13,2013,May,30.29,0.00,0.00,424.31,0.17,0.00,0.00,5.17,82.03
TSph11,5/23/13,2013,May,20.88,0.00,0.00,292.40,0.28,0.00,0.00,8.67,33.71
TSph3,5/24/13,2013,May,84.89,0.00,0.00,1189.11,0.14,0.00,0.00,4.34,274.22
TSph7,5/25/13,2013,May,45.98,0.00,0.00,643.99,0.23,0.00,0.00,7.12,90.40
TSph7,5/28/13,2013,May,52.57,0.00,0.00,736.35,0.37,0.00,0.00,11.46,64.25
TSph3,5/30/13,2013,May,67.08,0.00,0.00,939.62,0.16,0.00,0.00,4.96,189.60
TSph7,5/31/13,2013,May,56.35,0.00,0.00,789.28,0.40,0.00,0.00,12.39,63.71
TSph7,6/3/13,2013,June,61.85,0.00,0.00,866.30,0.34,0.00,0.00,10.53,82.26
TSph7,6/4/13,2013,June,63.84,0.00,0.00,894.21,0.38,0.00,0.00,11.77,75.97
TSph3,6/5/13,2013,June,53.90,0.00,0.00,754.98,0.18,0.00,0.00,5.58,135.41
TSph7,6/7/13,2013,June,58.98,0.00,0.00,826.10,0.22,0.00,0.00,6.81,121.23
TSph7,6/10/13,2013,June,56.76,0.00,0.00,794.97,0.30,0.00,0.00,9.29,85.55
TSph3,6/10/13,2013,June,52.56,0.00,0.00,736.26,0.63,0.00,0.00,19.51,37.73
TSph7,6/13/13,2013,June,52.83,0.00,0.00,739.98,0.27,0.00,0.00,8.36,88.48
TSph7,6/16/13,2013,June,59.17,0.00,0.00,828.81,0.35,0.00,0.00,10.84,76.45
TSph3,6/17/13,2013,June,53.63,0.00,0.00,751.21,1.13,0.00,0.00,35.00,21.46
TSph7,6/19/13,2013,June,52.40,0.00,0.00,733.92,0.29,0.00,0.00,8.98,81.71
TSph7,6/22/13,2013,June,47.87,0.00,0.00,670.54,0.36,0.00,0.00,11.15,60.13
TSph3,6/23/13,2013,June,46.49,0.00,0.00,651.14,0.12,0.00,0.00,3.72,175.19
TSph7,6/25/13,2013,June,53.02,0.00,0.00,742.60,0.45,0.00,0.00,13.94,53.28
TSph9,6/26/13,2013,June,37.20,0.00,0.00,521.12,0.11,0.00,0.00,3.44,151.57
TSph10,6/26/13,2013,June,29.36,0.00,0.00,411.30,0.20,0.00,0.00,6.04,68.10
TSph11,6/26/13,2013,June,27.45,0.00,0.00,384.55,0.25,0.00,0.00,7.71,49.86
TSph7,6/28/13,2013,June,52.17,0.00,0.00,730.79,0.34,0.00,0.00,10.53,69.39
TSph3,6/29/13,2013,June,59.06,0.00,0.00,827.27,0.42,0.00,0.00,13.01,63.59
TSph7,7/1/13,2013,July,55.97,0.00,0.00,784.03,0.15,0.00,0.00,4.65,168.75
TSph3,7/4/13,2013,July,40.36,0.00,0.00,565.35,0.19,0.00,0.00,5.89,96.07
TSph7,7/4/13,2013,July,51.55,0.00,0.00,722.10,0.23,0.00,0.00,7.12,101.36
TSph7,7/7/13,2013,July,51.22,0.00,0.00,717.37,0.33,0.00,0.00,10.22,70.18
TSph7,7/9/13,2013,July,56.46,0.00,0.00,790.81,0.24,0.00,0.00,7.43,106.38
TSph3,7/10/13,2013,July,38.41,0.00,0.00,538.01,0.15,0.00,0.00,4.65,115.80
TSph7,7/12/13,2013,July,25.33,0.00,0.00,354.81,0.23,0.00,0.00,7.12,49.80
TSph7,7/15/13,2013,July,39.70,0.00,0.00,556.13,0.19,0.00,0.00,5.89,94.50
TSph3,7/16/13,2013,July,41.80,0.00,0.00,585.46,0.15,0.00,0.00,4.65,126.01
TSph7,7/18/13,2013,July,35.37,0.00,0.00,495.44,0.22,0.00,0.00,6.81,72.71
TSph7,7/21/13,2013,July,29.63,0.00,0.00,415.01,0.21,0.00,0.00,6.50,63.80
TSph3,7/22/13,2013,July,31.68,0.00,0.00,443.70,0.14,0.00,0.00,4.34,102.32
TSph9,7/24/13,2013,July,35.06,0.00,0.00,491.06,0.12,0.00,0.00,3.78,129.95
TSph10,7/24/13,2013,July,34.22,0.00,0.00,479.32,0.14,0.00,0.00,4.18,114.63
TSph7,7/24/13,2013,July,30.73,0.00,0.00,430.44,0.21,0.00,0.00,6.50,66.17
TSph11,7/24/13,2013,July,20.71,0.00,0.00,290.13,0.24,0.00,0.00,7.34,39.52
TSph7,7/27/13,2013,July,33.36,0.00,0.00,467.22,0.19,0.00,0.00,5.89,79.39
TSph3,7/28/13,2013,July,32.83,0.00,0.00,459.89,0.10,0.00,0.00,3.10,148.48
TSph7,7/30/13,2013,July,34.71,0.00,0.00,486.17,0.24,0.00,0.00,7.43,65.40
TSph7,8/2/13,2013,August,32.78,0.00,0.00,459.08,0.20,0.00,0.00,6.19,74.11
TSph3,8/3/13,2013,August,38.62,0.00,0.00,540.88,0.13,0.00,0.00,4.03,134.33
TSph7,8/5/13,2013,August,32.75,0.00,0.00,458.66,0.21,0.00,0.00,6.50,70.51
TSph7,8/8/13,2013,August,33.24,0.00,0.00,465.52,0.23,0.00,0.00,7.12,65.35
TSph3,8/9/13,2013,August,44.34,0.00,0.00,621.01,0.15,0.00,0.00,4.65,133.66
TSph7,8/11/13,2013,August,41.93,0.00,0.00,587.26,0.23,0.00,0.00,7.12,82.43
TSph10,8/12/13,2013,August,37.67,0.00,0.00,527.69,0.15,0.00,0.00,4.58,115.11
TSph9,8/12/13,2013,August,33.14,0.00,0.00,464.12,0.17,0.00,0.00,5.14,90.27
TSph11,8/12/13,2013,August,20.29,0.00,0.00,284.15,0.31,0.00,0.00,9.48,29.98
TSph3,8/13/13,2013,August,40.69,0.00,0.00,569.97,0.19,0.00,0.00,5.89,96.85
TSph7,8/14/13,2013,August,39.23,0.00,0.00,549.55,0.32,0.00,0.00,9.91,55.44
TSph7,8/15/13,2013,August,46.91,0.00,0.00,657.04,0.74,0.00,0.00,22.92,28.67
TSph7,8/18/13,2013,August,71.19,0.00,0.00,997.10,0.25,0.00,0.00,7.74,128.77
TSph3,8/19/13,2013,August,55.15,0.00,0.00,772.47,1.27,0.00,0.00,39.34,19.64
TSph7,8/21/13,2013,August,66.91,0.00,0.00,937.15,0.19,0.00,0.00,5.89,159.24
TSph7,8/24/13,2013,August,63.44,0.00,0.00,888.56,0.21,0.00,0.00,6.50,136.61
TSph3,8/25/13,2013,August,50.85,0.00,0.00,712.27,0.09,0.00,0.00,2.79,255.51
TSph7,8/27/13,2013,August,60.43,0.00,0.00,846.44,0.19,0.00,0.00,5.89,143.83
TSph7,8/30/13,2013,August,59.96,0.00,0.00,839.92,0.31,0.00,0.00,9.60,87.47
TSph3,8/31/13,2013,August,46.51,0.00,0.00,651.47,0.18,0.00,0.00,5.58,116.85
TSph7,9/2/13,2013,September,65.23,0.00,0.00,913.62,0.29,0.00,0.00,8.98,101.71
TSph7,9/4/13,2013,September,50.59,0.00,0.00,708.54,0.42,0.00,0.00,13.01,54.47
TSph3,9/6/13,2013,September,42.66,0.00,0.00,597.55,0.17,0.00,0.00,5.27,113.48
TSph7,9/7/13,2013,September,49.83,0.00,0.00,698.01,0.14,0.00,0.00,4.34,160.97
TSph7,9/10/13,2013,September,48.06,0.00,0.00,673.19,0.14,0.00,0.00,4.34,155.24
TSph3,9/12/13,2013,September,36.12,0.00,0.00,505.89,0.13,0.00,0.00,4.03,125.64
TSph7,9/13/13,2013,September,52.30,0.00,0.00,732.50,0.10,0.00,0.00,3.10,236.49
TSph7,9/16/13,2013,September,48.94,0.00,0.00,685.43,0.13,0.00,0.00,4.03,170.23
TSph3,9/17/13,2013,September,45.07,0.00,0.00,631.25,0.16,0.00,0.00,4.96,127.38
TSph7,9/19/13,2013,September,46.74,0.00,0.00,654.63,0.16,0.00,0.00,4.96,132.09
TSph7,9/22/13,2013,September,55.07,0.00,0.00,771.35,0.34,0.00,0.00,10.53,73.24
TSph3,9/23/13,2013,September,50.25,0.00,0.00,703.91,0.30,0.00,0.00,9.29,75.75
TSph7,9/25/13,2013,September,54.24,0.00,0.00,759.74,0.17,0.00,0.00,5.27,144.28
TSph7,9/28/13,2013,September,47.45,0.00,0.00,664.65,0.25,0.00,0.00,7.74,85.83
TSph9,9/29/13,2013,September,31.77,0.00,0.00,445.03,0.13,0.00,0.00,3.90,114.03
TSph10,9/29/13,2013,September,40.44,0.00,0.00,566.37,0.16,0.00,0.00,4.92,115.00
TSph3,9/29/13,2013,September,42.59,0.00,0.00,596.61,0.26,0.00,0.00,8.05,74.08
TSph11,9/29/13,2013,September,17.31,0.00,0.00,242.49,0.43,0.00,0.00,13.19,18.38
TSph7,10/1/13,2013,October,44.76,0.00,0.00,626.90,0.19,0.00,0.00,5.89,106.52
TSph7,10/4/13,2013,October,42.80,0.00,0.00,599.43,0.17,0.00,0.00,5.27,113.84
TSph3,10/5/13,2013,October,52.34,0.00,0.00,733.18,0.99,0.00,0.00,30.66,23.91
TSph7,10/7/13,2013,October,41.75,0.00,0.00,584.76,0.18,0.00,0.00,5.58,104.88
TSph7,10/10/13,2013,October,43.83,0.00,0.00,613.88,0.19,0.00,0.00,5.89,104.31
TSph3,10/11/13,2013,October,38.36,0.00,0.00,537.36,0.27,0.00,0.00,8.36,64.26
TSph7,10/13/13,2013,October,41.06,0.00,0.00,575.10,0.19,0.00,0.00,5.89,97.72
TSph7,10/16/13,2013,October,43.29,0.00,0.00,606.31,0.20,0.00,0.00,6.19,97.87
TSph3,10/17/13,2013,October,47.62,0.00,0.00,667.03,0.31,0.00,0.00,9.60,69.47
TSph7,10/19/13,2013,October,59.72,0.00,0.00,836.43,0.26,0.00,0.00,8.05,103.86
TSph7,10/22/13,2013,October,58.04,0.00,0.00,812.99,0.25,0.00,0.00,7.74,104.99
TSph3,10/23/13,2013,October,46.91,0.00,0.00,657.10,0.34,0.00,0.00,10.53,62.40
TSph7,10/25/13,2013,October,67.39,0.00,0.00,943.97,0.25,0.00,0.00,7.74,121.91
TSph3,10/27/13,2013,October,53.04,0.00,0.00,742.86,0.15,0.00,0.00,4.65,159.89
TSph9,10/28/13,2013,October,31.58,0.00,0.00,442.33,0.08,0.00,0.00,2.60,170.01
TSph10,10/28/13,2013,October,34.35,0.00,0.00,481.11,0.09,0.00,0.00,2.63,182.74
TSph7,10/28/13,2013,October,68.43,0.00,0.00,958.43,0.22,0.00,0.00,6.81,140.65
TSph11,10/28/13,2013,October,77.50,0.00,0.00,1085.57,0.96,0.00,0.00,29.64,36.62
TSph7,10/29/13,2013,October,105.76,0.00,0.00,1481.37,0.48,0.00,0.00,14.87,99.64
TSph7,11/1/13,2013,November,47.41,0.00,0.00,664.11,0.15,0.00,0.00,4.65,142.94
TSph3,11/2/13,2013,November,52.09,0.00,0.00,729.57,0.10,0.00,0.00,3.10,235.54
TSph7,11/4/13,2013,November,55.07,0.00,0.00,771.39,0.16,0.00,0.00,4.96,155.65
TSph3,11/6/13,2013,November,54.25,0.00,0.00,759.87,0.14,0.00,0.00,4.34,175.23
TSph7,11/7/13,2013,November,50.82,0.00,0.00,711.78,0.16,0.00,0.00,4.96,143.62
TSph7,11/10/13,2013,November,57.06,0.00,0.00,799.28,0.18,0.00,0.00,5.58,143.36
TSph3,11/12/13,2013,November,44.21,0.00,0.00,619.24,0.15,0.00,0.00,4.65,133.28
TSph7,11/12/13,2013,November,45.41,0.00,0.00,636.09,0.22,0.00,0.00,6.81,93.35
TSph7,11/15/13,2013,November,38.34,0.00,0.00,537.06,0.14,0.00,0.00,4.34,123.85
TSph7,11/18/13,2013,November,31.98,0.00,0.00,448.00,0.17,0.00,0.00,5.27,85.08
TSph3,11/18/13,2013,November,52.66,0.00,0.00,737.59,0.22,0.00,0.00,6.81,108.24
TSph9,11/20/13,2013,November,29.83,0.00,0.00,417.84,0.05,0.00,0.00,1.49,281.04
TSph10,11/20/13,2013,November,19.52,0.00,0.00,273.46,0.05,0.00,0.00,1.61,169.78
TSph11,11/20/13,2013,November,27.81,0.00,0.00,389.55,0.15,0.00,0.00,4.49,86.74
TSph7,11/21/13,2013,November,30.82,0.00,0.00,431.64,0.18,0.00,0.00,5.58,77.42
TSph7,11/24/13,2013,November,32.57,0.00,0.00,456.24,0.19,0.00,0.00,5.89,77.52
TSph3,11/24/13,2013,November,47.34,0.00,0.00,663.12,0.21,0.00,0.00,6.50,101.95
TSph7,11/27/13,2013,November,36.44,0.00,0.00,510.36,0.42,0.00,0.00,13.01,39.23
TSph3,11/30/13,2013,November,42.97,0.00,0.00,601.87,0.13,0.00,0.00,4.03,149.47
TSph7,11/30/13,2013,November,27.64,0.00,0.00,387.18,0.17,0.00,0.00,5.27,73.53
TSph3,12/5/13,2013,December,31.98,0.00,0.00,447.93,0.13,0.00,0.00,4.03,111.24
TSph3,12/11/13,2013,December,36.66,0.00,0.00,513.54,0.07,0.00,0.00,2.17,236.85
TSph10,12/16/13,2013,December,24.28,0.00,0.00,340.13,0.19,0.00,0.00,5.76,59.04
TSph11,12/16/13,2013,December,22.66,0.00,0.00,317.36,0.31,0.00,0.00,9.73,32.63
TSph9,12/16/13,2013,December,37.24,0.00,0.00,521.61,0.34,0.00,0.00,10.66,48.95
TSph3,12/17/13,2013,December,45.58,0.00,0.00,638.50,0.10,0.00,0.00,3.10,206.14
TSph7,12/20/13,2013,December,35.14,0.00,0.00,492.14,0.09,0.00,0.00,2.79,176.54
TSph3,12/23/13,2013,December,49.40,0.00,0.00,691.88,0.10,0.00,0.00,3.10,223.37
TSph7,12/23/13,2013,December,33.80,0.00,0.00,473.49,0.11,0.00,0.00,3.41,138.97
TSph7,12/26/13,2013,December,33.24,0.00,0.00,465.58,0.13,0.00,0.00,4.03,115.63
TSph3,12/29/13,2013,December,49.30,0.00,0.00,690.59,0.11,0.00,0.00,3.41,202.69
TSph7,12/29/13,2013,December,31.56,0.00,0.00,442.07,0.12,0.00,0.00,3.72,118.94
TSph7,1/1/14,2014,January,34.34,0.00,0.00,480.96,0.15,0.00,0.00,4.65,103.52
TSph3,1/4/14,2014,January,43.55,0.00,0.00,610.02,0.10,0.00,0.00,3.10,196.95
TSph7,1/4/14,2014,January,36.79,0.00,0.00,515.30,0.15,0.00,0.00,4.65,110.91
TSph7,1/7/14,2014,January,28.60,0.00,0.00,400.59,0.15,0.00,0.00,4.65,86.22
TSph3,1/9/14,2014,January,50.92,0.00,0.00,713.25,0.11,0.00,0.00,3.41,209.34
TSph7,1/10/14,2014,January,27.60,0.00,0.00,386.52,0.14,0.00,0.00,4.34,89.14
TSph7,1/13/14,2014,January,25.75,0.00,0.00,360.74,0.19,0.00,0.00,5.89,61.30
TSph7,1/16/14,2014,January,33.37,0.00,0.00,467.34,0.25,0.00,0.00,7.74,60.35
TSph7,1/19/14,2014,January,28.35,0.00,0.00,397.06,0.32,0.00,0.00,9.91,40.06
TSph7,1/22/14,2014,January,26.26,0.00,0.00,367.87,0.39,0.00,0.00,12.08,30.45
TSph7,1/25/14,2014,January,28.33,0.00,0.00,396.86,0.38,0.00,0.00,11.77,33.72
TSph9,1/27/14,2014,January,22.37,0.00,0.00,313.36,0.44,0.00,0.00,13.72,22.84
TSph10,1/27/14,2014,January,24.31,0.00,0.00,340.52,0.55,0.00,0.00,17.07,19.95
TSph11,1/27/14,2014,January,8.35,0.00,0.00,116.92,1.06,0.00,0.00,32.77,3.57
TSph7,1/28/14,2014,January,27.82,0.00,0.00,389.73,0.41,0.00,0.00,12.70,30.69
TSph7,1/31/14,2014,January,30.69,0.00,0.00,429.93,0.17,0.00,0.00,5.27,81.65
TSph7,2/3/14,2014,February,32.32,0.00,0.00,452.72,0.25,0.00,0.00,7.74,58.46
TSph7,2/5/14,2014,February,35.66,0.00,0.00,499.55,0.25,0.00,0.00,7.74,64.51
TSph7,2/8/14,2014,February,38.56,0.00,0.00,540.08,0.32,0.00,0.00,9.91,54.49
TSph7,2/11/14,2014,February,47.19,0.00,0.00,661.03,0.51,0.00,0.00,15.80,41.85
TSph7,2/14/14,2014,February,35.26,0.00,0.00,493.84,0.27,0.00,0.00,8.36,59.05
TSph7,2/17/14,2014,February,32.94,0.00,0.00,461.36,0.30,0.00,0.00,9.29,49.65
TSph7,2/20/14,2014,February,39.35,0.00,0.00,551.13,0.30,0.00,0.00,9.29,59.31
TSph10,2/26/14,2014,February,27.18,0.00,0.00,380.68,0.21,0.00,0.00,6.54,58.25
TSph9,2/26/14,2014,February,22.65,0.00,0.00,317.24,0.24,0.00,0.00,7.37,43.03
TSph11,2/26/14,2014,February,11.24,0.00,0.00,157.47,0.29,0.00,0.00,9.11,17.29
TSph7,3/15/14,2014,March,45.24,0.00,0.00,633.70,0.35,0.00,0.00,10.84,58.45
TSph7,3/18/14,2014,March,40.48,0.00,0.00,567.02,0.25,0.00,0.00,7.74,73.22
TSph7,3/21/14,2014,March,40.94,0.00,0.00,573.40,0.26,0.00,0.00,8.05,71.20
TSph7,3/24/14,2014,March,44.54,0.00,0.00,623.87,0.30,0.00,0.00,9.29,67.14
TSph3,3/26/14,2014,March,66.47,0.00,0.00,931.00,0.15,0.00,0.00,4.65,200.38
TSph7,3/27/14,2014,March,36.11,0.00,0.00,505.79,0.26,0.00,0.00,8.05,62.81
TSph7,3/30/14,2014,March,38.71,0.00,0.00,542.18,0.26,0.00,0.00,8.05,67.32
TSph9,3/30/14,2014,March,27.36,0.00,0.00,383.27,0.32,0.00,0.00,9.97,38.43
TSph11,3/30/14,2014,March,9.62,0.00,0.00,134.71,0.44,0.00,0.00,13.57,9.93
TSph10,3/30/14,2014,March,30.80,0.00,0.00,431.46,0.44,0.00,0.00,13.69,31.52
TSph3,4/1/14,2014,April,74.20,0.00,0.00,1039.32,0.21,0.00,0.00,6.50,159.78
TSph7,4/2/14,2014,April,40.70,0.00,0.00,570.03,0.33,0.00,0.00,10.22,55.77
TSph7,4/5/14,2014,April,39.04,0.00,0.00,546.85,0.26,0.00,0.00,8.05,67.90
TSph3,4/7/14,2014,April,75.76,0.00,0.00,1061.21,0.17,0.00,0.00,5.27,201.54
TSph7,4/8/14,2014,April,33.70,0.00,0.00,471.99,0.31,0.00,0.00,9.60,49.16
TSph7,4/11/14,2014,April,37.22,0.00,0.00,521.30,0.41,0.00,0.00,12.70,41.05
TSph7,4/14/14,2014,April,32.88,0.00,0.00,460.58,0.36,0.00,0.00,11.15,41.31
TSph9,4/16/14,2014,April,24.34,0.00,0.00,340.93,0.23,0.00,0.00,7.00,48.70
TSph10,4/16/14,2014,April,30.26,0.00,0.00,423.84,0.33,0.00,0.00,10.13,41.85
TSph7,4/16/14,2014,April,40.05,0.00,0.00,561.02,0.41,0.00,0.00,12.70,44.18
TSph11,4/16/14,2014,April,7.60,0.00,0.00,106.38,0.45,0.00,0.00,13.78,7.72
TSph3,4/19/14,2014,April,0.01,0.00,0.00,0.14,0.27,0.00,0.00,8.36,0.02
TSph7,4/19/14,2014,April,44.87,0.00,0.00,628.51,0.32,0.00,0.00,9.91,63.41
TSph7,4/22/14,2014,April,37.65,0.00,0.00,527.39,0.29,0.00,0.00,8.98,58.71
TSph7,4/25/14,2014,April,44.24,0.00,0.00,619.67,0.33,0.00,0.00,10.22,60.62
TSph7,4/28/14,2014,April,42.95,0.00,0.00,601.57,0.37,0.00,0.00,11.46,52.49
TSph7,5/1/14,2014,May,41.17,0.00,0.00,576.70,0.36,0.00,0.00,11.15,51.72
TSph7,5/4/14,2014,May,38.54,0.00,0.00,539.82,0.40,0.00,0.00,12.39,43.57
TSph3,5/7/14,2014,May,0.01,0.00,0.00,0.14,0.16,0.00,0.00,4.96,0.03
TSph7,5/7/14,2014,May,38.18,0.00,0.00,534.82,0.53,0.00,0.00,16.42,32.58
TSph7,5/10/14,2014,May,38.11,0.00,0.00,533.83,0.30,0.00,0.00,9.29,57.45
TSph3,5/12/14,2014,May,0.01,0.00,0.00,0.14,0.29,0.00,0.00,8.98,0.02
TSph7,5/13/14,2014,May,35.68,0.00,0.00,499.73,0.34,0.00,0.00,10.53,47.45
TSph7,5/16/14,2014,May,36.38,0.00,0.00,509.50,0.23,0.00,0.00,7.12,71.52
TSph7,5/19/14,2014,May,40.82,0.00,0.00,571.75,0.42,0.00,0.00,13.01,43.95
TSph7,5/22/14,2014,May,38.83,0.00,0.00,543.84,0.34,0.00,0.00,10.53,51.64
TSph7,5/25/14,2014,May,35.76,0.00,0.00,500.89,0.30,0.00,0.00,9.29,53.90
TSph7,5/28/14,2014,May,34.98,0.00,0.00,490.02,0.29,0.00,0.00,8.98,54.55
TSph10,5/29/14,2014,May,20.69,0.00,0.00,289.80,0.21,0.00,0.00,6.44,44.98
TSph9,5/29/14,2014,May,30.71,0.00,0.00,430.21,0.27,0.00,0.00,8.24,52.22
TSph11,5/29/14,2014,May,20.39,0.00,0.00,285.60,0.34,0.00,0.00,10.47,27.28
TSph7,5/31/14,2014,May,38.46,0.00,0.00,538.70,0.31,0.00,0.00,9.60,56.10
TSph7,6/3/14,2014,June,35.55,0.00,0.00,497.92,0.32,0.00,0.00,9.91,50.24
TSph7,6/6/14,2014,June,30.58,0.00,0.00,428.39,0.35,0.00,0.00,10.84,39.52
TSph7,6/9/14,2014,June,34.47,0.00,0.00,482.78,0.37,0.00,0.00,11.46,42.13
TSph7,6/11/14,2014,June,40.12,0.00,0.00,561.95,0.56,0.00,0.00,17.35,32.40
TSph7,6/14/14,2014,June,37.23,0.00,0.00,521.54,0.29,0.00,0.00,8.98,58.06
TSph7,6/17/14,2014,June,37.86,0.00,0.00,530.36,0.27,0.00,0.00,8.36,63.42
TSph7,6/20/14,2014,June,36.54,0.00,0.00,511.86,0.25,0.00,0.00,7.74,66.10
TSph7,6/23/14,2014,June,38.75,0.00,0.00,542.74,0.25,0.00,0.00,7.74,70.09
TSph9,6/24/14,2014,June,27.64,0.00,0.00,387.13,0.15,0.00,0.00,4.55,85.02
TSph10,6/24/14,2014,June,21.62,0.00,0.00,302.76,0.18,0.00,0.00,5.67,53.41
TSph11,6/24/14,2014,June,12.42,0.00,0.00,174.02,0.38,0.00,0.00,11.89,14.63
TSph7,6/26/14,2014,June,47.35,0.00,0.00,663.19,0.20,0.00,0.00,6.19,107.06
TSph3,6/29/14,2014,June,107.13,0.00,0.00,1500.56,0.37,0.00,0.00,11.46,130.93
TSph7,6/29/14,2014,June,43.85,0.00,0.00,614.16,0.39,0.00,0.00,12.08,50.84
TSph7,7/2/14,2014,July,38.10,0.00,0.00,533.62,0.24,0.00,0.00,7.43,71.78
TSph7,7/5/14,2014,July,36.30,0.00,0.00,508.44,0.30,0.00,0.00,9.29,54.72
TSph3,7/5/14,2014,July,93.41,0.00,0.00,1308.42,0.33,0.00,0.00,10.22,128.01
TSph7,7/8/14,2014,July,34.65,0.00,0.00,485.31,0.38,0.00,0.00,11.77,41.23
TSph7,7/11/14,2014,July,38.06,0.00,0.00,533.13,0.39,0.00,0.00,12.08,44.13
TSph3,7/11/14,2014,July,60.20,0.00,0.00,843.15,0.39,0.00,0.00,12.08,69.80
TSph7,7/14/14,2014,July,36.09,0.00,0.00,505.53,0.45,0.00,0.00,13.94,36.27
TSph7,7/16/14,2014,July,47.66,0.00,0.00,667.60,0.52,0.00,0.00,16.11,41.45
TSph3,7/17/14,2014,July,43.76,0.00,0.00,613.00,0.15,0.00,0.00,4.65,131.94
TSph7,7/19/14,2014,July,55.77,0.00,0.00,781.21,0.18,0.00,0.00,5.58,140.12
TSph3,7/22/14,2014,July,36.53,0.00,0.00,511.66,0.13,0.00,0.00,4.03,127.07
TSph7,7/22/14,2014,July,62.44,0.00,0.00,874.53,0.19,0.00,0.00,5.89,148.60
TSph7,7/25/14,2014,July,60.47,0.00,0.00,847.00,0.21,0.00,0.00,6.50,130.22
TSph3,7/28/14,2014,July,36.62,0.00,0.00,512.96,0.15,0.00,0.00,4.65,110.41
TSph7,7/28/14,2014,July,65.21,0.00,0.00,913.35,0.20,0.00,0.00,6.19,147.44
TSph7,7/31/14,2014,July,61.46,0.00,0.00,860.87,0.23,0.00,0.00,7.12,120.84
TSph10,7/31/14,2014,July,37.65,0.00,0.00,527.41,0.33,0.00,0.00,10.35,50.98
TSph9,7/31/14,2014,July,26.17,0.00,0.00,366.51,0.58,0.00,0.00,17.87,20.51
TSph11,7/31/14,2014,July,31.47,0.00,0.00,440.83,0.62,0.00,0.00,19.14,23.03
TSph3,8/3/14,2014,August,40.02,0.00,0.00,560.50,0.19,0.00,0.00,5.89,95.24
TSph7,8/3/14,2014,August,62.01,0.00,0.00,868.50,0.30,0.00,0.00,9.29,93.47
TSph7,8/6/14,2014,August,62.17,0.00,0.00,870.82,0.21,0.00,0.00,6.50,133.88
TSph3,8/9/14,2014,August,46.94,0.00,0.00,657.50,0.16,0.00,0.00,4.96,132.67
TSph7,8/9/14,2014,August,61.90,0.00,0.00,866.99,0.26,0.00,0.00,8.05,107.66
TSph9,8/11/14,2014,August,35.73,0.00,0.00,500.48,0.19,0.00,0.00,5.73,87.34
TSph10,8/11/14,2014,August,49.11,0.00,0.00,687.93,0.23,0.00,0.00,7.00,98.27
TSph11,8/11/14,2014,August,15.20,0.00,0.00,212.95,0.37,0.00,0.00,11.46,18.58
TSph7,8/12/14,2014,August,66.20,0.00,0.00,927.24,0.33,0.00,0.00,10.22,90.71
TSph7,8/14/14,2014,August,61.05,0.00,0.00,855.07,0.20,0.00,0.00,6.19,138.03
TSph3,8/15/14,2014,August,44.13,0.00,0.00,618.11,0.20,0.00,0.00,6.19,99.78
TSph7,8/17/14,2014,August,68.68,0.00,0.00,961.99,0.22,0.00,0.00,6.81,141.17
TSph7,8/20/14,2014,August,68.44,0.00,0.00,958.65,0.14,0.00,0.00,4.34,221.07
TSph3,8/21/14,2014,August,38.39,0.00,0.00,537.66,0.14,0.00,0.00,4.34,123.99
TSph7,8/23/14,2014,August,65.39,0.00,0.00,915.92,0.14,0.00,0.00,4.34,211.22
TSph7,8/26/14,2014,August,58.87,0.00,0.00,824.65,0.27,0.00,0.00,8.36,98.61
TSph3,8/27/14,2014,August,40.28,0.00,0.00,564.13,0.18,0.00,0.00,5.58,101.18
TSph7,8/29/14,2014,August,51.94,0.00,0.00,727.54,0.34,0.00,0.00,10.53,69.08
TSph7,9/1/14,2014,September,56.55,0.00,0.00,792.15,0.29,0.00,0.00,8.98,88.19
TSph3,9/2/14,2014,September,42.10,0.00,0.00,589.74,0.16,0.00,0.00,4.96,119.00
TSph7,9/4/14,2014,September,54.63,0.00,0.00,765.19,0.34,0.00,0.00,10.53,72.66
TSph7,9/7/14,2014,September,63.57,0.00,0.00,890.40,0.35,0.00,0.00,10.84,82.13
TSph3,9/8/14,2014,September,39.39,0.00,0.00,551.79,0.15,0.00,0.00,4.65,118.76
TSph7,9/11/14,2014,September,69.72,0.00,0.00,976.54,0.51,0.00,0.00,15.80,61.82
