"name","type","source","code","mean","sd","lowend","highend","mid","low","up","ymax","ymin"
"Wet","TS7","Mangrove","Crested Goby",0.117,0.113,0,0.379,0.083,0.016,0.194,0.379,0
"Wet","TS7","Seagrass","Crested Goby",0.15,0.127,0.003,0.459,0.119,0.046,0.224,0.459,0.003
"Wet","TS7","SPOM","Crested Goby",0.504,0.297,0.014,0.958,0.531,0.236,0.767,0.958,0.014
"Wet","TS7","Epiphytes","Eastern Oyster",0.391,0.207,0.048,0.895,0.374,0.243,0.513,0.895,0.048
"Wet","TS7","Mangrove","Eastern Oyster",0.09,0.086,0,0.295,0.066,0.016,0.145,0.295,0
"Wet","TS7","Seagrass","Eastern Oyster",0.13,0.121,0.003,0.431,0.096,0.039,0.189,0.414,0.003
"Wet","TS7","SPOM","Eastern Oyster",0.388,0.257,0.008,0.884,0.375,0.165,0.587,0.884,0.008
"Wet","TS7","Epiphytes","Flatback Mud Crab",0.328,0.192,0.038,0.826,0.302,0.188,0.428,0.788,0.038
"Wet","TS7","Mangrove","Flatback Mud Crab",0.107,0.102,0,0.337,0.079,0.018,0.177,0.337,0
"Wet","TS7","Seagrass","Flatback Mud Crab",0.138,0.123,0.004,0.45,0.108,0.042,0.2,0.437,0.004
"Wet","TS7","SPOM","Flatback Mud Crab",0.426,0.271,0.01,0.917,0.422,0.184,0.652,0.917,0.01
"Wet","TS7","Epiphytes","Goldspotted Killifish",0.233,0.159,0.011,0.611,0.207,0.112,0.33,0.611,0.011
"Wet","TS7","Mangrove","Goldspotted Killifish",0.11,0.106,0,0.349,0.078,0.015,0.184,0.349,0
"Wet","TS7","Seagrass","Goldspotted Killifish",0.166,0.138,0.004,0.492,0.138,0.054,0.244,0.492,0.004
"Wet","TS7","SPOM","Goldspotted Killifish",0.491,0.295,0.012,0.953,0.514,0.23,0.753,0.953,0.012
"Wet","TS7","Epiphytes","Harris Mud Crab",0.296,0.177,0.034,0.74,0.271,0.172,0.388,0.712,0.034
"Wet","TS7","Mangrove","Harris Mud Crab",0.114,0.107,0,0.357,0.087,0.018,0.185,0.357,0
"Wet","TS7","Seagrass","Harris Mud Crab",0.137,0.121,0.003,0.448,0.107,0.042,0.202,0.442,0.003
"Wet","TS7","SPOM","Harris Mud Crab",0.452,0.278,0.011,0.929,0.458,0.202,0.688,0.929,0.011
"Wet","TS7","Epiphytes","Pilchard",0.269,0.159,0.018,0.613,0.252,0.151,0.363,0.613,0.018
"Wet","TS7","Mangrove","Pilchard",0.096,0.091,0,0.31,0.069,0.015,0.159,0.31,0
"Wet","TS7","Seagrass","Pilchard",0.16,0.133,0.004,0.49,0.133,0.056,0.233,0.49,0.004
"Wet","TS7","SPOM","Pilchard",0.475,0.279,0.013,0.934,0.499,0.229,0.713,0.934,0.013
"Wet","TS7","Epiphytes","Pink Shrimp",0.266,0.166,0.024,0.665,0.242,0.143,0.363,0.665,0.024
"Wet","TS7","Mangrove","Pink Shrimp",0.102,0.098,0,0.321,0.071,0.013,0.168,0.321,0
"Wet","TS7","Seagrass","Pink Shrimp",0.17,0.139,0.004,0.503,0.138,0.059,0.242,0.503,0.004
"Wet","TS7","SPOM","Pink Shrimp",0.462,0.284,0.012,0.92,0.481,0.2,0.712,0.92,0.012
"Wet","TS7","Epiphytes","Rainwater Killifish",0.303,0.172,0.033,0.703,0.282,0.182,0.4,0.703,0.033
"Wet","TS7","Mangrove","Rainwater Killifish",0.087,0.083,0,0.285,0.062,0.013,0.139,0.285,0
"Wet","TS7","Seagrass","Rainwater Killifish",0.164,0.137,0.005,0.493,0.134,0.055,0.236,0.493,0.005
"Wet","TS7","SPOM","Rainwater Killifish",0.446,0.272,0.011,0.912,0.463,0.2,0.673,0.912,0.011
